Player/Position,Player,Position,Season ,Team,Draw WAR,EV Shoot WAR,EV TOI,EVD WAR,EVO WAR,Pens WAR,PP Shoot WAR,PP TOI,PPO WAR,Season,SH Shoot WAR,SH TOI,SHD WAR,Take WAR,TOI,WAR
SHELDON DRIESF,SHELDON DRIES,F,mistake,VAN,-0.021764575,-0.057585599,102.716666667,0.002154286,0.037182220,0.041525830,0.158531494,10.116666667,0.003902513,20212022,0,0.033333333,-3.783265849e-06,0.063290406,112.866666667,0.185706961
MARK KASTELICF,MARK KASTELIC,F,mistake,OTT,-0.002142629,0.137490921,142.866666667,-0.026145193,0.068336377,0.005222610,0,3.633333333,-0.001540408,20212022,0,0.433333333,-8.443352436e-05,0.007365239,146.933333333,0.183279873
JAMIE OLEKSIAKD,JAMIE OLEKSIAK,D,mistake,SEA,-0.183392709,-0.814174527,1222.35,0.474142539,0.265940745,0.107891388,-0.016629828,5.9,0.001526674,20212022,-0.082509450,125.983333333,0.246236742,0.291284097,1354.233333333,0.182424283
JOSH MAHURAD,JOSH MAHURA,D,mistake,ANA,0.114720041,0.292038785,515.266666667,-0.277284479,-0.075903659,0.237250131,0,1.833333333,0.001449233,20212022,0,7.3,0.004700028,0.122530090,524.4,0.182250038
NIKITA OKHOTIUKD,NIKITA OKHOTIUK,D,mistake,N.J,0.018956767,0.143415165,74.016666667,0.003923022,-0.026085327,0.058132838,0,0.166666667,8.912083235e-05,20212022,0,1.183333333,0.000233775,0.039176071,75.366666667,0.179708593
CHRISTIAN DVORAKF,CHRISTIAN DVORAK,F,mistake,MTL,-0.197006989,0.455640341,722.016666667,-0.402352111,0.241879606,0.108671240,-0.251035823,135.2,0.050016799,20212022,-0.008190496,89.3,-0.016607324,0.305678229,946.516666667,0.178022232
NATHAN SMITHF,NATHAN SMITH,F,mistake,ARI,0.001253727,0.123171213,123.316666667,-0.023845832,0.027388447,0.042506847,-0.005539354,16.366666667,0.013912321,20212022,0,0.783333333,-4.789915106e-05,0.041253120,140.466666667,0.177545744
JARRED TINORDID,JARRED TINORDI,D,mistake,NYR,0.015603973,0.160092229,87.883333333,0.003548010,-0.011360623,0.024343985,0,0.683333333,0.000618655,20212022,0,0.416666667,-1.393768191e-05,0.008740012,88.983333333,0.177228318
NIKITA ZADOROVD,NIKITA ZADOROV,D,mistake,CGY,-0.006333438,-0.117886919,1174.15,0.645474056,0.065008869,-0.334766104,-0.026381976,13.733333333,0.002296695,20212022,-0.020676158,56.683333333,-0.037771518,-0.328432665,1244.566666667,0.175296943
MICHAEL STONED,MICHAEL STONE,D,mistake,CGY,-0.046733920,0.121017502,168.5,-0.092172323,0.029512883,-0.023102854,0.116525111,10.633333333,0.015108855,20212022,0,10.666666667,0.007998458,0.023631066,189.800000000,0.174887631
GARRETT PILONF,GARRETT PILON,F,mistake,WSH,0,0.169781437,18.816666667,0.002821201,0.001505876,0,0,0,0,20212022,0,0,0,0,18.816666667,0.174108514
DARREN HELMF,DARREN HELM,F,mistake,COL,-0.219910085,0.088956094,576.483333333,0.134633823,-0.115792226,-0.087504426,0,3.066666667,-0.000225301,20212022,0.072784082,124.866666667,0.081141232,0.132405659,704.416666667,0.173993277
PAUL COTTERF,PAUL COTTER,F,mistake,VGK,0.005213695,0.233667677,61.216666667,0.000863391,0.012095629,-0.072842217,0,0.15,1.957591383e-05,20212022,0,0.133333333,-2.240319275e-05,-0.078055912,61.500000000,0.173781652
JORDAN HARRISD,JORDAN HARRIS,D,mistake,MTL,0.034995741,0.125867130,155.45,0.004425481,0.066335006,-0.030548767,0,4.5,0.000929641,20212022,0,2.633333333,0.000206343,-0.065544508,162.583333333,0.167214834
SEAN COUTURIERF,SEAN COUTURIER,F,mistake,PHI,-0.038329008,-0.292506720,429.966666667,0.103074701,0.344299254,0.057879661,-0.158508542,81.783333333,0.100650193,20212022,-0.008957674,61.216666667,0.018100236,0.096208669,572.966666667,0.164031110
MATTHEW HIGHMOREF,MATTHEW HIGHMORE,F,mistake,VAN,-0.041383978,-0.029628448,524.8,0.106556874,-0.072178773,0.058086409,0.108455862,5.833333333,0.004056685,20212022,-0.014459227,48.15,0.002794065,0.099470386,578.783333333,0.163683448
CARL GRUNDSTROMF,CARL GRUNDSTROM,F,mistake,L.A,-0.082486999,0.425776026,566.966666667,0.012884480,-0.086526658,-0.166755240,-0.013846773,13.533333333,-0.011829689,20212022,0,5.116666667,0.001479215,-0.084268241,585.616666667,0.161181362
OSKAR STEENF,OSKAR STEEN,F,mistake,BOS,-0.002767515,0.069137743,209.166666667,0.030824364,0.049140272,0.045317791,-0.015389298,5.033333333,0.000104807,20212022,-0.016335706,5.35,-0.003877971,0.048085306,219.55,0.158922003
MATT ROYD,MATT ROY,D,mistake,L.A,-0.150840098,-0.617896923,1189.933333333,0.516885287,0.216564865,0.113404008,-0.077237344,49.633333333,0.011585449,20212022,-0.001189562,134.816666667,-0.003640760,0.264244106,1374.383333333,0.158475020
ROBERT BORTUZZOD,ROBERT BORTUZZO,D,mistake,STL,-0.019776093,-0.227984914,839.816666667,0.137592395,0.088358480,0.046976257,0,1.2,0.000926913,20212022,-0.000582012,153.433333333,0.112419589,0.066752350,994.45,0.157706709
ETHAN PROWD,ETHAN PROW,D,mistake,BUF,0,0.152161893,46.016666667,-0.007498938,0.010556386,0,0,0,0,20212022,0,4.166666667,-8.450375125e-05,0,50.183333333,0.155134838
JOHN MARINOD,JOHN MARINO,D,mistake,PIT,0.117600967,-0.477030971,1390.200000000,0.507310860,-0.359468185,0.715472436,-0.074982945,76.150000000,0.013365622,20212022,-0.003604638,189.016666667,-0.166493366,0.597871469,1655.366666667,0.154568812
MICHAEL SGARBOSSAF,MICHAEL SGARBOSSA,F,mistake,WSH,0.023111203,0.023627831,91.433333333,-0.003895416,0.054094059,0.078541710,0,7.416666667,-0.000266931,20212022,0,0,0,0.055430507,98.85,0.152101253
TUCKER POOLMAND,TUCKER POOLMAN,D,mistake,VAN,0.022971674,-0.112444304,601.75,0.395622514,-0.360818075,0.239154239,-0.003302571,3.733333333,0.000923031,20212022,0,63,-0.009643285,0.216182565,668.483333333,0.149491549
RYAN ELLISD,RYAN ELLIS,D,mistake,PHI,0,0.155377185,72.6,0.015169383,-0.027349432,0,-0.003151822,6.633333333,0.009947171,20212022,0,9.65,-0.001219590,0,88.883333333,0.148772896
DEVIN SHOREF,DEVIN SHORE,F,mistake,EDM,-0.129745705,0.190991917,404.383333333,-0.086273693,-0.047127941,-0.058631102,-0.015745554,0.916666667,0.000396386,20212022,0.154958269,56.016666667,0.009701335,0.071114602,461.316666667,0.148269617
ALIAKSEI PROTASF,ALIAKSEI PROTAS,F,mistake,WSH,-0.090652599,-0.071968872,355.1,0.109915629,0.070237641,0.126293678,-0.062942563,31.383333333,-0.027689448,20212022,0,0.4,-4.749236502e-05,0.216946277,386.883333333,0.143798572
HAYDN FLEURYD,HAYDN FLEURY,D,mistake,SEA,-0.068358121,0.055552789,541.266666667,0.270609131,-0.274625133,0.084286083,-0.005590730,6.483333333,0.005343042,20212022,0,34.583333333,0.007447304,0.152644204,582.333333333,0.143022487
BRADEN SCHNEIDERD,BRADEN SCHNEIDER,D,mistake,NYR,-0.125377507,0.172431734,636.35,0.062014846,-0.183910734,0.082179933,0,3.716666667,0.002506703,20212022,0,21.483333333,0.006656743,0.207557440,661.55,0.141879226
THOMAS HARLEYD,THOMAS HARLEY,D,mistake,DAL,-0.076513722,-0.164646531,461.666666667,0.034584032,0.180212788,0.089180418,0,1.283333333,0.000551644,20212022,0,0.15,4.433226393e-06,0.165694139,463.100000000,0.139886783
MATTIAS SAMUELSSOND,MATTIAS SAMUELSSON,D,mistake,BUF,0.177674893,-0.400250565,706.066666667,0.097509909,0.219724292,0.294429541,0,2.083333333,0.000617599,20212022,0,93.816666667,-0.073814721,0.116754648,801.966666667,0.138216055
JAKE NEIGHBOURSF,JAKE NEIGHBOURS,F,mistake,STL,0.068337120,0.088362088,79.683333333,-0.016047932,-0.002304495,0.078019804,0,0.016666667,2.543868067e-06,20212022,-0.010865100,4.466666667,9.804931899e-05,0.009682684,84.166666667,0.137264959
JAKE CHRISTIANSEND,JAKE CHRISTIANSEN,D,mistake,CBJ,0,0.140018216,75.633333333,0.009392362,-0.014571161,0,0,0.283333333,0.000143017,20212022,0,1,-3.778677189e-06,0,76.916666667,0.134978655
JACK MCBAINF,JACK MCBAIN,F,mistake,ARI,0.001209960,0.188744603,115.25,-0.007542779,0.025635229,0.004995720,-0.096540784,5.483333333,0.003799359,20212022,0,19.816666667,0.008572513,0.003785761,140.55,0.127663860
JACK QUINNF,JACK QUINN,F,mistake,BUF,0,-0.035376025,23.616666667,-0.005611160,0.005373978,0,0.164792365,5.966666667,-0.002519210,20212022,0,0,0,0,29.583333333,0.126659949
FILIP ZADINAF,FILIP ZADINA,F,mistake,DET,-0.055409897,-0.445618338,898.25,-0.590961992,0.774611387,0.411895243,-0.024817886,135.5,0.001127264,20212022,0,0.3,-1.280068786e-05,0.467305140,1034.05,0.126222878
SAM LAFFERTYF,SAM LAFFERTY,F,mistake,CHI/PIT,-0.019081484,-0.164633173,639.55,0.174076800,0.175906752,0.176735740,0,3.433333333,-0.000934169,20212022,-0.237182299,107.616666667,0.001437398,0.195817225,750.6,0.125407049
MARTIN FEHERVARYD,MARTIN FEHERVARY,D,mistake,WSH,-0.108699665,0.571766212,1367.533333333,-0.755452223,-0.061336070,0.224973242,-0.013634993,2.75,0.001212355,20212022,0.179435571,137.666666667,-0.021786207,0.333672906,1507.95,0.125177887
TREY FIX-WOLANSKYF,TREY FIX-WOLANSKY,F,mistake,CBJ,0,0.114659264,37.516666667,-0.003488967,0.009303535,0,0,0,0,20212022,0,0,0,0,37.516666667,0.120473831
NICK MERKLEYF,NICK MERKLEY,F,mistake,S.J,-0.020346509,0.056304344,99.216666667,0.007932230,0.027360089,0.041429861,-0.007491688,10.9,-0.006301791,20212022,0,0.05,-8.548066892e-06,0.061776371,110.166666667,0.119224498
LUKE SCHENND,LUKE SCHENN,D,mistake,VAN,-0.240139895,0.179674784,1000.783333333,0.539862269,-0.161193272,-0.165450272,-0.010524426,3.4,0.000840541,20212022,-0.001042070,123.45,-0.263533933,0.074689623,1127.633333333,0.118633623
BLAKE COMEAUF,BLAKE COMEAU,F,mistake,DAL,-0.035775532,0.160560051,62.016666667,0.028631416,-0.000491860,-0.072607034,0,0.05,4.283704042e-06,20212022,0,6.05,0.000736466,-0.036831502,68.116666667,0.116833323
ANDY ANDREOFFF,ANDY ANDREOFF,F,mistake,NYI,0,0.141694494,59.1,-0.013621063,-0.014174287,0,0,0,0,20212022,0,0.816666667,-1.010077297e-05,0,59.916666667,0.113889043
WILL BUTCHERD,WILL BUTCHER,D,mistake,BUF,-0.110661329,0.065071400,573.25,0.071528223,-0.231031361,0.202149465,-0.038991737,25.6,0.041642967,20212022,0,2.933333333,0.001005127,0.312810793,601.783333333,0.111374084
BRETT LEASONF,BRETT LEASON,F,mistake,WSH,-0.169187540,0.095438493,321.583333333,0.081450949,-0.002130549,-0.063578246,0,0.533333333,5.164671746e-05,20212022,0,0.016666667,-2.942841339e-06,0.105609294,322.133333333,0.111229351
BOKONDJI IMAMAF,BOKONDJI IMAMA,F,mistake,ARI,0,0.115603154,18.083333333,-0.008994706,0.004301957,0,0,0,0,20212022,0,0,0,0,18.083333333,0.110910405
LOGAN BROWNF,LOGAN BROWN,F,mistake,STL,-0.130950299,0.102641080,374.783333333,-0.054980037,0.231874621,-0.061088383,-0.065610544,14.683333333,-0.003140269,20212022,-0.038537524,2.716666667,-0.000249748,0.069861916,392.183333333,0.110909196
JUSTIN BARROND,JUSTIN BARRON,D,mistake,MTL/COL,0,0.080216250,107.083333333,-0.028244900,0.061356445,0,0,6.25,0.006558271,20212022,-0.009032474,6.166666667,-0.000960081,0,119.5,0.109893511
JOHN KLINGBERGD,JOHN KLINGBERG,D,mistake,DAL,0.095402209,-0.163870009,1367.25,-1.182250803,1.098894115,0.285800834,-0.223100625,206.916666667,0.275796537,20212022,0,19,0.014439552,0.190398626,1593.166666667,0.105709600
KRIS RUSSELLD,KRIS RUSSELL,D,mistake,EDM,-0.078311180,0.010403409,416.716666667,0.179279311,-0.130328109,0.091177545,0,1.116666667,0.000785290,20212022,-0.036970329,52.566666667,-0.014328159,0.169488725,470.400000000,0.100018959
DRAKE CAGGIULAF,DRAKE CAGGIULA,F,mistake,BUF,-0.024029753,0.155491888,228.9,-0.018871305,-0.046132197,0.046756734,-0.014954415,1.916666667,0.000243703,20212022,-0.018913547,29.216666667,-0.003605548,0.070786487,260.033333333,0.100015311
ALEX FORMENTONF,ALEX FORMENTON,F,mistake,OTT,-0.083910975,-0.055059323,989.133333333,-0.862157149,0.807815211,0.066609385,-0.224870358,66.700000000,-0.103386485,20212022,0.301698860,149.183333333,0.167078181,0.150520360,1205.016666667,0.097728322
MATTIAS EKHOLMD,MATTIAS EKHOLM,D,mistake,NSH,-0.164010499,0.012743327,1368.133333333,0.312857807,-0.001102847,0.098857795,-0.157279141,117.633333333,-0.133285479,20212022,-0.002387281,246.816666667,-0.035885865,0.262868293,1732.583333333,0.094518315
JACKSON CATESF,JACKSON CATES,F,mistake,PHI,0,0.102505700,93.383333333,-0.020201664,0.012295952,0,0,0.316666667,6.243703844e-05,20212022,0,5.35,-0.002158263,0,99.050000000,0.092504163
CHRIS WIDEMAND,CHRIS WIDEMAN,D,mistake,MTL,-0.004587979,0.464198723,771.950000000,-0.103360440,0.083317649,-0.157469462,-0.198067656,157.316666667,0.002339206,20212022,0,3.5,0.001291026,-0.152881483,932.766666667,0.092249045
NICK BLANKENBURGD,NICK BLANKENBURG,D,mistake,CBJ,-0.030236699,-0.055144170,114.016666667,0.000196664,-0.002533377,-0.041432658,0.183236135,4.416666667,0.003167652,20212022,0,4.366666667,0.002045096,-0.011195959,122.8,0.089535342
GABRIEL FORTIERF,GABRIEL FORTIER,F,mistake,T.B,0.063916605,-0.006518515,92.433333333,0.026267122,0.026168735,0.040804878,0,0.15,2.033392651e-05,20212022,0,0,0,-0.023111727,92.583333333,0.086742554
SAMI NIKUD,SAMI NIKU,D,mistake,MTL,-0.010992667,-0.039109546,166.150000000,0.039167795,0.049867074,0.053895093,-0.027976358,27.25,0.006094875,20212022,0,3.6,0.001845328,0.064887760,197.000000000,0.083784261
CALE FLEURYD,CALE FLEURY,D,mistake,SEA,0.005274743,-0.041107390,126.966666667,0.006432486,0.046859658,0.073334720,0,0.133333333,7.221918555e-05,20212022,0,3.833333333,-0.002706450,0.068059977,130.933333333,0.082885243
CASEY FITZGERALDD,CASEY FITZGERALD,D,mistake,BUF,0.096491021,-0.227683720,555.616666667,0.041136703,-0.019677372,0.332532286,0,1.75,0.000560897,20212022,0,41.066666667,-0.046298687,0.236041264,598.433333333,0.080570108
EGOR ZAMULAD,EGOR ZAMULA,D,mistake,PHI,-0.040249938,-0.030192099,153.4,0.078974901,0.075122953,-0.030307105,0,0.116666667,7.205804735e-05,20212022,0,9.95,-0.015231633,0.009942832,163.466666667,0.078439075
RAFAEL HARVEY-PINARDF,RAFAEL HARVEY-PINARD,F,mistake,MTL,0,0.108515731,43.633333333,-0.012501979,0.013472109,0,-0.038686443,7.466666667,0.005782820,20212022,0,0.883333333,-0.000253555,0,51.983333333,0.076328683
COLE PERFETTIF,COLE PERFETTI,F,mistake,WPG,-0.058427598,0.060353729,230.983333333,0.084941794,-0.007501092,0.084059928,-0.158919624,22.966666667,0.013115290,20212022,0,0.15,-2.375093998e-05,0.142487526,254.1,0.076026274
COLE SILLINGERF,COLE SILLINGER,F,mistake,CBJ,-0.105117604,0.566472267,956.95,-0.219652810,0.161689728,-0.037448609,-0.347994116,67.15,0.007825794,20212022,-0.041442088,33.166666667,-0.014749986,0.067668994,1057.266666667,0.074700180
SEAN DAYD,SEAN DAY,D,mistake,T.B,0.069754812,-0.004561223,21.1,-0.001314929,-0.000682643,0.080887331,0,0,0,20212022,0,0.316666667,1.677558229e-05,0.011132519,21.416666667,0.074345312
NIKO MIKKOLAD,NIKO MIKKOLA,D,mistake,STL,-0.070600138,-0.003101863,815.25,0.116598953,-0.013168192,-0.355057463,0,3.316666667,0.000385628,20212022,0.140699107,77.583333333,0.183643118,-0.284457325,896.15,0.069999289
WARREN FOEGELEF,WARREN FOEGELE,F,mistake,EDM,-0.196633977,-0.236225858,959.916666667,-0.094267194,0.405013997,-0.076385646,0.023453791,44.166666667,0.064370774,20212022,-0.018686557,13.15,0.001981314,0.120248331,1017.233333333,0.069254621
ARTTU RUOTSALAINENF,ARTTU RUOTSALAINEN,F,mistake,BUF,-0.073979169,0.124875983,189.566666667,-0.031395904,0.062638132,-0.067482763,-0.011093120,14.533333333,-0.014049436,20212022,0,8.183333333,0.004387776,0.006496407,212.283333333,0.067880668
TYLER MOTTEF,TYLER MOTTE,F,mistake,VAN/NYR,0.030474025,-0.254825743,686.5,0.530405610,-0.124270243,0.065917361,-0.021497299,6.9,0.003088147,20212022,-0.004592805,105.7,-0.127131968,0.035443337,799.1,0.067093060
BORIS KATCHOUKF,BORIS KATCHOUK,F,mistake,T.B/CHI,0.180575558,-0.323426505,545.25,0.150861394,-0.047916810,0.320896518,0,3.033333333,-0.000655668,20212022,-0.082969911,36.45,0.050144961,0.140320960,584.733333333,0.066933979
BRAD MALONEF,BRAD MALONE,F,mistake,EDM,0.002920279,0.068863065,55.75,-0.005323277,0.009729451,0.002341170,0,0.366666667,7.005262888e-05,20212022,0,9.75,-0.009299503,-0.000579109,65.866666667,0.066380958
MARK JANKOWSKIF,MARK JANKOWSKI,F,mistake,BUF,0.054123423,0.167339084,215.633333333,0.004527540,-0.047323610,0.121573425,0,1.433333333,5.941349168e-05,20212022,-0.051528802,37.016666667,-0.128958536,0.067450002,254.083333333,0.065688514
MAX JONESF,MAX JONES,F,mistake,ANA,0.064655287,-0.013331407,17.6,-0.001039335,0.002534784,0.075730173,0,0.016666667,9.379006525e-06,20212022,0,2.133333333,-1.320500291e-05,0.011074886,19.75,0.063890389
VLADISLAV KOLYACHONOKD,VLADISLAV KOLYACHONOK,D,mistake,ARI,-0.123573218,0.026183979,484.416666667,0.106358981,-0.054591118,0.000979813,0,0.733333333,0.000359398,20212022,0,16.716666667,-0.016047063,0.124553031,501.866666667,0.063243990
TROY STECHERD,TROY STECHER,D,mistake,DET/L.A,-0.117901785,-0.075749430,450.1,0.077661411,0.086246377,-0.019057537,-0.010173964,4.466666667,0.001635396,20212022,0,24.266666667,0.002385366,0.098844248,478.833333333,0.062947620
NICHOLAS ABRUZZESEF,NICHOLAS ABRUZZESE,F,mistake,TOR,0.026796424,0.065652155,82.483333333,-0.015133326,0.001035762,0.040778220,-0.031454190,9.233333333,0.001139765,20212022,0,0.116666667,-1.980969648e-05,0.013981796,91.833333333,0.061998576
MATTHEW PECAF,MATTHEW PECA,F,mistake,STL,0.049730579,-0.021970352,47.15,0.005639142,-0.000148606,0.076740218,0,0,0,20212022,0,1.016666667,-6.043210094e-05,0.027009639,48.166666667,0.060199970
JAMES NEALF,JAMES NEAL,F,mistake,STL,-0.043739234,-0.036208681,192.383333333,0.083956527,-0.028287817,0.083065879,-0.091752116,33.65,0.049126605,20212022,0,0.1,-1.039653412e-05,0.126805113,226.133333333,0.059890001
JAKE MUZZIND,JAKE MUZZIN,D,mistake,TOR,-0.047125103,-0.003971301,821.383333333,-0.119986902,0.049662169,0.148224264,-0.023177311,11.7,0.019082119,20212022,-0.047320042,120.083333333,0.036287883,0.195349367,953.166666667,0.058800878
AUSTIN STRANDD,AUSTIN STRAND,D,mistake,L.A,0.007749326,-0.049689532,112.25,0.032842466,0.010518541,0.070585249,0,0.383333333,0.000213715,20212022,0,8.25,-0.008180202,0.062835923,120.883333333,0.056290237
COREY SCHUENEMAND,COREY SCHUENEMAN,D,mistake,MTL,0.052804824,0.167775860,361.3,-0.264192943,0.062977925,0.108054647,-0.022080595,11.866666667,0.007401292,20212022,-0.000566163,21.8,-0.003191092,0.055249823,394.966666667,0.056178930
RILEY TUFTEF,RILEY TUFTE,F,mistake,DAL,-0.037517477,0.080541361,70.55,0.019710350,-0.009250275,-0.034975057,0,0.883333333,9.918954780e-05,20212022,0,0,0,0.002542420,71.433333333,0.056125568
DYLAN COZENSF,DYLAN COZENS,F,mistake,BUF,-0.039287371,0.167857729,1031,-0.120291225,0.170625172,0.169557831,-0.028875355,148.650000000,-0.265715785,20212022,-0.081483109,37.983333333,0.043734637,0.208845202,1217.633333333,0.055409895
BEN MEYERSF,BEN MEYERS,F,mistake,COL,0,0.051994251,48.65,-0.010799952,0.010794953,0,0,1.05,4.369303844e-06,20212022,0,0,0,0,49.7,0.051993622
GREGORY HOFMANNF,GREGORY HOFMANN,F,mistake,CBJ,-0.006972580,-0.048359169,279.7,0.080601686,0.043490445,0.010627087,-0.025954966,13.683333333,-0.010181219,20212022,0,5.6,-0.000425748,0.017599667,298.983333333,0.049798117
DEREK GRANTF,DEREK GRANT,F,mistake,ANA,-0.447144023,0.596974851,790.666666667,-0.384450613,0.344652927,-0.077203752,0.171735680,34.55,-0.013495292,20212022,-0.005811848,169,-0.583890397,0.369940271,994.216666667,0.048511556
HENDRIX LAPIERREF,HENDRIX LAPIERRE,F,mistake,WSH,-0.030217063,0.080146569,51.8,-0.000484387,0.000316041,-0.035469120,0,5.733333333,-0.000841628,20212022,0,0,0,-0.005252057,57.533333333,0.043667475
THOMAS HICKEYD,THOMAS HICKEY,D,mistake,NYI,0.027935851,0,32.683333333,-0.006195442,0.000279100,0.048156318,0,0.216666667,0.000129981,20212022,0,6,0.001035244,0.020220467,38.9,0.043405200
JOSH ANDERSONF,JOSH ANDERSON,F,mistake,MTL,-0.087853735,0.347421407,1017.866666667,-0.073246392,0.217814658,0.041488825,-0.175058312,146.433333333,-0.295262789,20212022,-0.021574668,2.95,0.000360971,0.129342560,1167.25,0.041943698
JACK RATHBONED,JACK RATHBONE,D,mistake,VAN,0.081923916,-0.081902384,117.666666667,-0.030149747,0.039220787,0.109047746,0,4.683333333,0.003180749,20212022,0,2,0.000596732,0.027123830,124.35,0.039993882
ALEX BIEGAD,ALEX BIEGA,D,mistake,TOR,0.031054729,-0.003236389,25.583333333,0.000357649,-0.002297958,0.044690982,0,0,0,20212022,0,0.65,0.000129185,0.013636253,26.233333333,0.039643469
SANTERI HATAKKAD,SANTERI HATAKKA,D,mistake,S.J,0.010351126,-0.020699779,108.5,-0.028228030,0.020183684,0.067694429,0,0.166666667,8.847966931e-05,20212022,0,1.65,0.000499380,0.057343303,110.316666667,0.039538164
MATT KIERSTEDD,MATT KIERSTED,D,mistake,FLA,0.002980726,0.105130339,131.716666667,-0.058280747,-0.044931539,0.038369476,0,0.166666667,0.000137464,20212022,0,8.366666667,-0.001330498,0.035388751,140.25,0.039094496
TURNER ELSONF,TURNER ELSON,F,mistake,DET,0.023464730,-0.004225634,26.65,-0.000252733,0.005061519,0.038464893,0,0.1,1.421265922e-05,20212022,0,0,0,0.015000163,26.75,0.039062258
REILLY WALSHD,REILLY WALSH,D,mistake,N.J,0.033972521,-0.003601195,13.4,-0.001845181,0.002102462,0.041449069,0,0.983333333,0.000406137,20212022,0,0,0,0.007476548,14.383333333,0.038511292
BECK MALENSTYNF,BECK MALENSTYN,F,mistake,WSH,-0.019488667,0.044085783,99.583333333,0.024265290,0.003011885,-0.033656372,0,0.066666667,1.016213939e-05,20212022,-0.000612382,8.883333333,-0.000781794,-0.014167705,108.533333333,0.036322572
MICHAEL PEZZETTAF,MICHAEL PEZZETTA,F,mistake,MTL,0.016007320,0.151961445,391.366666667,-0.039979561,0.133156962,-0.210935029,0,5.766666667,-0.000946700,20212022,0,0.95,-0.000185657,-0.226942348,398.083333333,0.033071460
LASSI THOMSOND,LASSI THOMSON,D,mistake,OTT,0.046520550,-0.073132781,239.333333333,-0.020056847,-0.009355467,0.148383869,-0.052435907,18.566666667,0.039195739,20212022,0,10.233333333,-0.000664106,0.101863318,268.133333333,0.031934500
KASPER BJORKQVISTF,KASPER BJORKQVIST,F,mistake,PIT,-0.026190455,0.062905522,43.7,-0.004062991,0.009298678,-0.035741624,0,0,0,20212022,0,6.166666667,-0.001477703,-0.009551169,49.866666667,0.030921882
JESPER FRODENF,JESPER FRODEN,F,mistake,BOS,-0.047312637,0.068913077,79.416666667,0.009601965,0.006634315,-0.034312160,-0.022807137,6.366666667,-0.003536366,20212022,0,4.3,0.001615612,0.013000477,90.083333333,0.026109306
JOSH LEIVOF,JOSH LEIVO,F,mistake,CAR,-0.033788488,0.018157404,64.25,0.010754742,0.031172688,-0.035227420,0,0.083333333,8.563741465e-06,20212022,0,0,0,-0.001438932,64.333333333,0.024865978
TYLER BENSONF,TYLER BENSON,F,mistake,EDM,0.020355829,-0.005077895,242.516666667,-0.025284544,0.047822186,0.008777610,0,4.433333333,-0.001909612,20212022,0,0,0,-0.011578219,246.95,0.024327745
QUINTON BYFIELDF,QUINTON BYFIELD,F,mistake,L.A,-0.029274507,0.108796816,459.283333333,0.047104129,0.013789680,-0.095328270,-0.049938181,22.4,-0.000660034,20212022,0,2.616666667,-0.000201483,-0.066053763,484.300000000,0.023562658
KRISTIAN REICHELF,KRISTIAN REICHEL,F,mistake,WPG,-0.033082843,-0.066982824,134.033333333,0.051628390,0.033798826,0.004777716,0,0.383333333,4.151012957e-05,20212022,0,0,0,0.037860560,134.416666667,0.023263618
ADAM BROOKSF,ADAM BROOKS,F,mistake,WPG/VGK/MTL,-0.079415089,0.146528965,213.633333333,-0.049147628,-0.056296611,0.007913297,-0.027616481,6.383333333,0.001663567,20212022,0,2.616666667,-0.000157453,0.087328386,222.633333333,0.022887656
OLIVER WAHLSTROMF,OLIVER WAHLSTROM,F,mistake,NYI,0.035661459,-0.319373799,754.55,-0.127404197,0.433932005,-0.156979434,0.301756507,106.033333333,-0.109273325,20212022,0,0.066666667,-7.268533788e-06,-0.192640893,860.65,0.022650488
LARS ELLERF,LARS ELLER,F,mistake,WSH,0.017435273,0.934814730,914.966666667,-0.359548565,-0.111354139,-0.073101373,-0.145645085,78.916666667,-0.112775071,20212022,-0.256360752,115.750000000,0.143487197,-0.090536646,1109.633333333,0.019516943
OLLI JUOLEVID,OLLI JUOLEVI,D,mistake,FLA/DET,-0.018502596,-0.062965586,220.85,-0.020292820,0.111914280,-0.012788920,0,0.55,0.000297490,20212022,0,6.1,0.001213913,0.005713676,227.5,0.017378357
DILLON HEATHERINGTOND,DILLON HEATHERINGTON,D,mistake,OTT,-0.026781310,-0.005865608,93.483333333,0.009337696,0.016665816,-0.007757796,0,0,0,20212022,-0.000453915,15.283333333,0.004626757,0.019023514,108.766666667,0.016552950
ISAAK PHILLIPSD,ISAAK PHILLIPS,D,mistake,CHI,0.062876866,-0.011965976,47.5,0.000515041,0.013059382,0.013501131,0,0.033333333,1.850057621e-05,20212022,0,1.816666667,0.000560093,-0.049375735,49.35,0.015688171
ZAC JONESD,ZAC JONES,D,mistake,NYR,-0.007217183,-0.064848662,170.550000000,0.009250440,0.002530315,0.087214302,-0.021880170,10.966666667,0.002418969,20212022,0,0.15,1.552168858e-05,0.094431485,181.666666667,0.014700716
PYOTR KOCHETKOVG,PYOTR KOCHETKOV,G,mistake,CAR,0,0,116.433333333,0.005368449,0.009237758,0,0,0,0,20212022,0,0,0,0,116.433333333,0.014606206
JOHN LEONARDF,JOHN LEONARD,F,mistake,S.J,-0.007788633,0.041193753,145.4,-0.007189858,-0.029776218,0.080632886,-0.069982235,11.333333333,-0.000647044,20212022,0,0.95,-9.172303851e-05,0.088421519,157.683333333,0.014139561
