Player/Position,Player,Position,Season ,Team,Draw WAR,EV Shoot WAR,EV TOI,EVD WAR,EVO WAR,Pens WAR,PP Shoot WAR,PP TOI,PPO WAR,Season,SH Shoot WAR,SH TOI,SHD WAR,Take WAR,TOI,WAR
CHRIS WIDEMAND,CHRIS WIDEMAN,D,mistake,MTL,0.011854516,0.133613041,582.316666667,-0.039321995,0.083388736,-0.142391596,-0.168131702,128.283333333,0.024272724,20212022,0,3.033333333,0.000897898,-0.154246112,713.633333333,-0.107672894
KRISTIANS RUBINSD,KRISTIANS RUBINS,D,mistake,TOR,-0.008679508,-0.053006932,33.983333333,0.005923391,0.003433027,-0.065384513,0,0,0,20212022,0,1.266666667,0.000137941,-0.056705004,35.25,-0.108897086
JAMIE DRYSDALED,JAMIE DRYSDALE,D,mistake,ANA,0.147564061,-0.079262442,1095.033333333,-0.646807747,0.127899694,0.561304195,-0.153601748,131.366666667,0.080367926,20212022,-0.000418795,2.566666667,0.000498949,0.413740134,1228.966666667,-0.110019968
RICHARD PANIKF,RICHARD PANIK,F,mistake,NYI,0,-0.103276964,45.766666667,-0.000794748,0.009413609,0,-0.017465980,13.45,-0.004915148,20212022,0,0,0,0,59.216666667,-0.117039233
BRAD RICHARDSONF,BRAD RICHARDSON,F,mistake,CGY,0.010586929,0.063356498,254.300000000,0.002920724,-0.056336290,-0.121860581,0,1.816666667,-6.859969493e-05,20212022,0,9.433333333,-0.009303244,-0.132447511,265.550000000,-0.121291493
JOHN MOORED,JOHN MOORE,D,mistake,BOS,0.007884751,-0.029898137,100.166666667,-0.027032341,-0.034535238,-0.004593397,0,2.083333333,0.001961625,20212022,-0.016665228,18.083333333,-0.010865369,-0.012478148,120.333333333,-0.121628084
ALEX BELZILEF,ALEX BELZILE,F,mistake,MTL,0.015802035,-0.091149435,97.3,0.002624803,-0.002350397,0.004008187,-0.035426458,10.116666667,0.001108843,20212022,-0.004087265,5.35,0.002662959,-0.011793848,112.766666667,-0.122608763
ANTON BLIDHF,ANTON BLIDH,F,mistake,BOS,-0.009441066,0.092705075,277.833333333,-0.038323617,-0.160069675,0.010794144,0,0.766666667,0.000149945,20212022,-0.028844178,25.083333333,5.797992461e-05,0.020235210,303.683333333,-0.123530326
MACKENZIE MACEACHERNF,MACKENZIE MACEACHERN,F,mistake,STL,-0.022864127,-0.099633860,43.45,-0.003307288,0.013014625,-0.035966737,0,0.083333333,1.983440335e-05,20212022,0,0,0,-0.013102609,43.533333333,-0.125873425
QUINTON BYFIELDF,QUINTON BYFIELD,F,mistake,L.A,0.003925520,-0.105468333,263.85,0.035201952,0.015770379,-0.065138631,-0.006290729,13.183333333,-0.002102497,20212022,0,1.2,-0.000326943,-0.069064151,278.233333333,-0.128354801
JONNY BRODZINSKIF,JONNY BRODZINSKI,F,mistake,NYR,-0.042580385,0.042099411,137.2,-0.009652754,-0.044100821,-0.107121795,0,0.85,8.047264654e-05,20212022,0,14.45,-0.009680323,-0.064541410,152.5,-0.128375809
JESPER FRODENF,JESPER FRODEN,F,mistake,BOS,-0.031836459,-0.109061014,57.05,0.002152725,0.012323489,-0.035359525,0,0.8,2.461421427e-05,20212022,0,2.766666667,0.000688421,-0.003523066,60.616666667,-0.129231291
MORGAN BARRONF,MORGAN BARRON,F,mistake,NYR,0.015478155,-0.125400723,111.933333333,0.024272969,-0.032793687,0.004030106,0,0.333333333,4.900618616e-05,20212022,0,1.116666667,-4.633240258e-05,-0.011448049,113.383333333,-0.129888660
JORDAN STAALF,JORDAN STAAL,F,mistake,CAR,-0.167940022,-0.568541002,773.766666667,0.224194372,0.267802373,0.146756996,0.018243858,51.95,-0.050811465,20212022,-0.206214678,136.883333333,0.038573548,0.314697018,962.6,-0.129995997
COLTON SCEVIOURF,COLTON SCEVIOUR,F,mistake,EDM,-0.057914530,-0.050552599,270.166666667,0.121273703,-0.045535104,0.011535830,0,0.3,6.700472286e-05,20212022,-0.078385271,54.083333333,-0.088842747,0.069450360,324.550000000,-0.130439183
SCOTT HARRINGTOND,SCOTT HARRINGTON,D,mistake,CBJ,0.012649247,-0.014975749,92.5,0.005203020,-0.063158149,-0.047401243,0,0.183333333,9.690039316e-05,20212022,0,8.3,-0.010333000,-0.060050490,100.983333333,-0.130568221
CAM DINEEND,CAM DINEEN,D,mistake,ARI,-0.017690046,-0.195715536,208.45,-0.087851442,0.092095813,0.061336446,0,6.55,0.000203165,20212022,-0.003933139,9.2,0.003220865,0.079026493,224.2,-0.130643827
VLADISLAV KOLYACHONOKD,VLADISLAV KOLYACHONOK,D,mistake,ARI,-0.057075462,-0.071837865,228.133333333,0.018452335,-0.039738402,-0.035390709,0,0.500000000,0.000258481,20212022,0,3.166666667,-0.003156089,0.021684754,231.800000000,-0.131412248
GAVIN BAYREUTHERD,GAVIN BAYREUTHER,D,mistake,CBJ,-0.085476391,-0.221103957,478.416666667,-0.022760248,0.079579260,0.024110521,0,2.216666667,0.000941183,20212022,0,18.866666667,0.007198030,0.109586912,499.500000000,-0.132035211
JARET ANDERSON-DOLANF,JARET ANDERSON-DOLAN,F,mistake,L.A,-0.050682733,-0.082625083,90.433333333,0.019163429,-0.033566481,-0.034084085,0,2.383333333,-0.000939825,20212022,0,3.683333333,-0.002072133,0.016598647,96.5,-0.134124179
ALEX HOLTZF,ALEX HOLTZ,F,mistake,N.J,0.032223590,-0.117907803,64.833333333,-0.018742863,0.004645457,0.040410931,-0.032073098,16.666666667,-0.011182594,20212022,0,0,0,0.008187341,81.5,-0.134849970
FILIP CHYTILF,FILIP CHYTIL,F,mistake,NYR,0.074236131,-0.267165231,589.333333333,-0.164750214,0.297881289,0.210473271,-0.218204912,53.933333333,0.036893213,20212022,-0.033029747,1.083333333,-1.385419919e-05,0.136237140,644.35,-0.137916185
JAN RUTTAD,JAN RUTTA,D,mistake,T.B,-0.003910854,0.025849606,864.700000000,0.104953901,-0.150984662,-0.195735893,-0.003631745,2.866666667,0.001270955,20212022,-0.000499478,62.450000000,0.079175669,-0.191825039,930.016666667,-0.139601648
JAYDEN HALBGEWACHSF,JAYDEN HALBGEWACHS,F,mistake,S.J,-0.020579465,-0.075509883,36.966666667,-0.001740153,0.010890308,-0.073635442,0,2.216666667,-1.139431629e-05,20212022,0,0,0,-0.053055977,39.183333333,-0.140006565
MATHIEU OLIVIERF,MATHIEU OLIVIER,F,mistake,NSH,-0.044861659,-0.070784247,78.133333333,-0.009175806,-0.027516404,-0.034478032,0,0.25,8.785566798e-05,20212022,0,7.033333333,-2.990031178e-05,0.010383627,85.416666667,-0.141896534
PHILIPPE MYERSD,PHILIPPE MYERS,D,mistake,NSH,0.014543846,-0.021200231,370.683333333,0.010574795,-0.131477968,-0.003657763,-0.009153828,0.6,0.000414018,20212022,0,26.716666667,0.010708589,-0.018201609,398,-0.143792388
LUKAS REICHELF,LUKAS REICHEL,F,mistake,CHI,0,-0.102507828,66.183333333,0.008009449,-0.002319100,0,-0.049608570,4.7,0.000336397,20212022,0,0,0,0,70.883333333,-0.146089653
TYLER PITLICKF,TYLER PITLICK,F,mistake,CGY,0.035636042,-0.222215816,282.216666667,-0.042696342,-0.030324801,0.160338665,-0.012571599,1.6,-0.000556703,20212022,0,5.466666667,-3.548655062e-05,0.124702623,289.283333333,-0.148062083
MIKE HOFFMANF,MIKE HOFFMAN,F,mistake,MTL,-0.078680640,0.487750319,656.066666667,-0.237491410,-0.598258457,-0.084368253,-0.007421808,135.05,0.285481337,20212022,0,1.533333333,0.000225874,-0.005687614,792.65,-0.154082398
RASMUS KUPARIF,RASMUS KUPARI,F,mistake,L.A,-0.101020124,0.020510111,432.183333333,-0.034307126,-0.210765947,-0.020522243,0.108611931,26.65,0.013245994,20212022,-0.011475323,19.216666667,-0.020172275,0.080497882,478.05,-0.154874878
SEAN WALKERD,SEAN WALKER,D,mistake,L.A,-0.026896216,-0.105895512,93.35,-0.010689017,0.021457701,-0.045144215,-0.010062806,10.6,-0.002161428,20212022,-0.000378050,5.283333333,-0.003328704,-0.018247998,109.233333333,-0.156202031
LIBOR HAJEKD,LIBOR HAJEK,D,mistake,NYR,-0.012145831,-0.040134862,197.75,-0.007736716,-0.081984911,-0.019851822,0,0.233333333,8.213939072e-05,20212022,-0.003082854,3.7,-0.003559213,-0.007705991,201.683333333,-0.156268239
J.J. MOSERD,J.J. MOSER,D,mistake,ARI,-0.038198044,-0.121453353,143.566666667,-0.072577450,0.036009414,0.004927157,0,5.3,-0.000669343,20212022,0,6.266666667,-0.005999530,0.043125202,155.133333333,-0.159763105
ALEX PIETRANGELOD,ALEX PIETRANGELO,D,mistake,VGK,-0.218151780,-0.153304801,1199.016666667,-1.072763827,0.437402724,0.108997557,0.237641483,134.566666667,0.091237982,20212022,0.158184123,161.816666667,0.031788827,0.327149337,1495.4,-0.160815933
PEYTON KREBSF,PEYTON KREBS,F,mistake,BUF/VGK,-0.030328314,0.666469739,474.15,-0.424822924,-0.279751429,-0.055204061,-0.115636559,81.333333333,0.045531279,20212022,0,2.25,-0.000412833,-0.024875747,557.733333333,-0.163826788
MARCUS PETTERSSOND,MARCUS PETTERSSON,D,mistake,PIT,0.045848933,-0.171341057,846.200000000,0.469151168,-0.371050863,-0.059285541,-0.018287214,19.283333333,-0.002480192,20212022,0,14.8,-0.015288200,-0.105134474,880.283333333,-0.168581899
ALEX TURCOTTEF,ALEX TURCOTTE,F,mistake,L.A,-0.047137567,-0.155888660,86.783333333,0.009751830,0.010871604,-0.034324008,0,2.116666667,-0.000425382,20212022,0,0.85,-2.000784741e-05,0.012813559,89.750000000,-0.170034625
ISAAC RATCLIFFEF,ISAAC RATCLIFFE,F,mistake,PHI,-0.056442532,0.006679330,96.7,0.028502212,-0.005667470,-0.183750641,-0.021244941,10.3,0.002401703,20212022,0,0.466666667,-7.488803411e-05,-0.127308109,107.466666667,-0.173154695
CAL CLUTTERBUCKF,CAL CLUTTERBUCK,F,mistake,NYI,-0.051259330,-0.337445996,691.85,0.273762850,-0.430798392,0.328969763,0,5.45,0.000236857,20212022,0.037973970,114.566666667,-0.049564577,0.380229093,811.866666667,-0.176865525
MARK BOROWIECKID,MARK BOROWIECKI,D,mistake,NSH,0.090591140,-0.137185105,470.316666667,0.183711608,-0.060859382,0.036891227,0,0.983333333,0.000351722,20212022,-0.000400287,74.916666667,-0.202862118,-0.053699913,546.216666667,-0.180352333
GIVANI SMITHF,GIVANI SMITH,F,mistake,DET,-0.122118023,0.175139141,375.233333333,-0.011667092,-0.038742938,-0.305527694,0,0.133333333,-1.652836286e-07,20212022,0,0,0,-0.183409671,375.366666667,-0.180798748
MIKHAIL MALTSEVF,MIKHAIL MALTSEV,F,mistake,COL,-0.001118470,-0.239218171,136.916666667,-0.007869578,0.046260713,0.042667388,-0.022735321,7.85,8.382385994e-05,20212022,0,0.216666667,-7.901697016e-06,0.043785858,144.983333333,-0.180819046
BUDDY ROBINSONF,BUDDY ROBINSON,F,mistake,ANA,-0.060931097,-0.208074845,244.4,-0.026882617,0.064913229,0.009201177,0,1.016666667,0.000110878,20212022,-0.014721078,13.45,-0.006611779,0.070132274,258.866666667,-0.182065036
URHO VAAKANAINEND,URHO VAAKANAINEN,D,mistake,BOS,-0.032283111,-0.079374932,248.9,-0.106870109,-0.030847789,0.040036482,0,1.116666667,0.000736451,20212022,0,33.45,-0.009107877,0.072319593,283.466666667,-0.185427775
ANDREW LADDF,ANDREW LADD,F,mistake,ARI,-0.228761845,0.246997237,488.066666667,0.110907691,-0.087134050,-0.354581602,-0.091802203,69.283333333,-0.031831853,20212022,0,21.066666667,0.018832737,-0.125819757,578.416666667,-0.188612044
JOSIAH SLAVINF,JOSIAH SLAVIN,F,mistake,CHI,-0.056402152,-0.187253226,161.75,0.014638012,0.028966417,-0.031158215,0,1.35,-0.000171527,20212022,0,15.716666667,-0.024147816,0.025243937,178.816666667,-0.199126354
ZACH BOGOSIAND,ZACH BOGOSIAN,D,mistake,T.B,-0.115927864,0.320576305,455.433333333,-0.202431338,-0.124132826,-0.208821175,0,1.15,0.000335528,20212022,-0.000588516,14.233333333,0.015866747,-0.092893311,470.816666667,-0.199195275
JALEN CHATFIELDD,JALEN CHATFIELD,D,mistake,CAR,-0.057912634,-0.204921064,228.9,0.072697294,0.017808148,-0.085710538,0,0.316666667,0.000182499,20212022,0,5.983333333,-2.976282987e-06,-0.027797904,235.2,-0.199946637
SHANE PINTOF,SHANE PINTO,F,mistake,OTT,-0.032247873,-0.165959183,52.95,-0.007934443,0.021929071,-0.035331683,-0.017195727,4.866666667,0.004874300,20212022,0,3.583333333,-0.003660566,-0.003083809,61.4,-0.203278231
COLIN WHITEF,COLIN WHITE,F,mistake,OTT,-0.058896898,-0.239731354,148.233333333,0.020549439,0.021794054,0.006524708,-0.050658356,34.65,0.036289910,20212022,0,0.683333333,2.061334210e-05,0.065421606,183.566666667,-0.205210986
JACK STUDNICKAF,JACK STUDNICKA,F,mistake,BOS,-0.034702240,-0.140121062,130.166666667,-0.022387799,-0.009568090,-0.032626778,0,2.15,0.000284268,20212022,0,5.183333333,-0.000926809,0.002075462,137.5,-0.205346272
LARS ELLERF,LARS ELLER,F,mistake,WSH,-0.074596146,0.670175355,692.116666667,-0.411243989,-0.070604073,-0.044591784,-0.137965412,75.716666667,-0.106931535,20212022,-0.208437182,88.466666667,0.101822691,0.030004362,856.3,-0.207775930
PHILIP BROBERGD,PHILIP BROBERG,D,mistake,EDM,0.002842574,-0.166729605,268.25,0.002411772,-0.061338094,0.005176111,0,9.216666667,0.005929189,20212022,0,15.7,0.006535043,0.002333537,293.166666667,-0.208015585
JAKUB VORACEKF,JAKUB VORACEK,F,mistake,CBJ,0.193440374,-0.641337982,805.166666667,0.000361868,-0.011558991,0.372772784,-0.145626947,182.083333333,0.215306964,20212022,0,1.55,0.000392122,0.179332411,988.800000000,-0.209690181
AUSTIN POGANSKIF,AUSTIN POGANSKI,F,mistake,WPG,-0.077057011,-0.170287588,146.066666667,0.004587424,-0.014589900,-0.032299180,0,0.650000000,9.542808760e-05,20212022,0,0,0,0.044757831,146.716666667,-0.212493816
LOGAN O'CONNORF,LOGAN O'CONNOR,F,mistake,COL,0.020745504,-0.666897457,748.366666667,0.221861393,0.128531440,0.256684996,0,3.183333333,-0.000590618,20212022,-0.090136423,137.5,-0.062450945,0.235939492,889.05,-0.212997614
NATE THOMPSONF,NATE THOMPSON,F,mistake,PHI,-0.076771534,0.019035979,174.716666667,-0.054831767,0.010343454,-0.029779698,0,1.3,2.466716648e-05,20212022,-0.125344407,41.583333333,-0.032623463,0.046991836,217.6,-0.213175234
ANDERS BJORKF,ANDERS BJORK,F,mistake,BUF,-0.097219130,0.232411850,577.133333333,-0.048459451,-0.454136787,0.096840394,0,2.283333333,-0.000452755,20212022,-0.028514080,34.25,-0.013987017,0.194059524,613.666666667,-0.216297846
TYSON BARRIED,TYSON BARRIE,D,mistake,EDM,-0.204055301,-0.067728762,824.733333333,-0.421706697,-0.372540482,0.043319416,0.310193891,146.633333333,0.286650809,20212022,0,9.716666667,0.002065488,0.247374716,981.083333333,-0.219746337
TYLER BOZAKF,TYLER BOZAK,F,mistake,STL,-0.139517992,-0.123888252,473.85,0.064871678,-0.198387600,-0.092945039,-0.034201774,13.5,0.006875523,20212022,0.143513777,64,0.014227507,0.046572953,551.35,-0.219934181
GREG MCKEGGF,GREG MCKEGG,F,mistake,NYR,-0.107117922,0.007309657,368.283333333,-0.126640549,-0.167375208,0.052379807,0,1.75,-0.000159979,20212022,-0.015033991,48.2,0.029403582,0.159497729,418.233333333,-0.220116682
KYLE TURRISF,KYLE TURRIS,F,mistake,EDM,-0.026923771,-0.033562550,184.2,-0.089899218,-0.078998488,0.006899698,-0.022230360,9.916666667,-0.002377817,20212022,0,0,0,0.033823469,194.116666667,-0.220168734
ZACK KASSIANF,ZACK KASSIAN,F,mistake,EDM,-0.220407623,-0.158018969,473.000000000,-0.161577478,0.047850777,-0.245143518,0.300541587,17.033333333,-0.005467214,20212022,0,1.05,-0.000547160,-0.024735895,491.083333333,-0.222361975
DOMINIC TONINATOF,DOMINIC TONINATO,F,mistake,WPG,-0.135540518,0.138289319,380.75,-0.002722675,-0.166699493,-0.208295288,-0.043651765,3.066666667,0.001106199,20212022,0.066013371,88.533333333,-0.006422263,-0.072754770,472.35,-0.222382597
MATT DUMBAD,MATT DUMBA,D,mistake,MIN,-0.037327988,0.014266927,888.200000000,0.081837130,-0.072626289,-0.046064376,-0.200233307,79.616666667,-0.048117707,20212022,-0.003864084,97.916666667,0.052099009,-0.008736388,1065.733333333,-0.222702697
VILLE HEINOLAD,VILLE HEINOLA,D,mistake,WPG,0.011278582,-0.134492210,102.783333333,-0.007377374,-0.012435082,-0.045878319,-0.025982025,3.4,0.000450510,20212022,0,0.366666667,3.343887537e-05,-0.057156901,106.550000000,-0.225681061
WARREN FOEGELEF,WARREN FOEGELE,F,mistake,EDM,-0.122094584,-0.485540995,750.583333333,-0.102548436,0.294890267,-0.008940797,0.023453791,40.833333333,0.064866148,20212022,-0.018686557,12.466666667,0.005961302,0.113153787,803.883333333,-0.226545278
EGOR SOKOLOVF,EGOR SOKOLOV,F,mistake,OTT,-0.042857109,-0.089104405,75.733333333,-0.019900280,0.011480416,-0.072127781,-0.061734733,5.866666667,0.002741553,20212022,0,0,0,-0.029270673,81.6,-0.228645231
BRETT CONNOLLYF,BRETT CONNOLLY,F,mistake,CHI,-0.039688344,-0.100187932,68.75,-0.029826803,-0.003462708,-0.091099275,0,6.416666667,-0.005500410,20212022,0,0.4,-2.479445382e-05,-0.051410931,75.566666667,-0.230101922
SHEA THEODORED,SHEA THEODORE,D,mistake,VGK,-0.145808856,-0.150197642,1181.966666667,-0.660835693,0.289817871,0.182842052,-0.061465471,150.016666667,0.173874815,20212022,-0.000615686,21.966666667,-0.004186739,0.328650908,1353.95,-0.230766494
ROBERT HAGGD,ROBERT HAGG,D,mistake,BUF,-0.048197568,-0.208634774,689.05,0.099122771,-0.112515011,0.032706371,0,2.116666667,0.000365379,20212022,-0.001376263,114,-0.040981608,0.080903939,805.166666667,-0.231313134
MARC-EDOUARD VLASICD,MARC-EDOUARD VLASIC,D,mistake,S.J,-0.091223042,-0.252436592,783.016666667,0.043864841,-0.236724741,0.151372252,0,2.333333333,0.000387835,20212022,0,42.2,0.061731833,0.242595294,827.55,-0.231804572
AUSTIN WATSONF,AUSTIN WATSON,F,mistake,OTT,0.044656096,0.013048763,481.783333333,0.020526997,-0.189112946,-0.167743366,0,2.483333333,-0.000192895,20212022,-0.005796901,73.55,0.093989731,-0.212399462,557.816666667,-0.235280616
RYAN POEHLINGF,RYAN POEHLING,F,mistake,MTL,0.011264903,0.002273325,472.9,-0.257993918,-0.000998233,0.244632591,-0.163772339,72.066666667,-0.061787476,20212022,0,5,0.000302302,0.233367688,549.966666667,-0.237343747
VICTOR METED,VICTOR METE,D,mistake,OTT,-0.007403204,-0.237145110,414.383333333,-0.166724810,0.002768050,0.208297703,-0.005246189,15.933333333,0.011905288,20212022,-0.000588516,56.816666667,-0.051358509,0.215700907,487.133333333,-0.238092093
ZACH ASTON-REESEF,ZACH ASTON-REESE,F,mistake,PIT,-0.235461656,-0.388752976,586.05,0.446845539,-0.253196243,-0.051476672,-0.016710941,2.516666667,-0.000387050,20212022,-0.001077248,74.033333333,0.025767921,0.183984985,662.6,-0.238987670
SCOTT PERUNOVICHD,SCOTT PERUNOVICH,D,mistake,STL,-0.070092673,-0.058903705,245.333333333,0.057637832,-0.108840921,-0.133469757,-0.033636822,38.6,0.037648212,20212022,0,0.733333333,8.176522977e-05,-0.063377085,284.666666667,-0.239483397
CONNOR BUNNAMANF,CONNOR BUNNAMAN,F,mistake,PHI,-0.041039770,-0.167995392,144.583333333,0.031859761,-0.066825517,-0.032197880,0,1.033333333,0.000131293,20212022,0,3.95,-0.004610813,0.008841890,149.566666667,-0.239638548
WILLIAM EKLUNDF,WILLIAM EKLUND,F,mistake,S.J,-0.030036627,-0.140609614,108.133333333,-0.013276754,0.001288345,0.004571561,-0.113457097,20.25,0.018218257,20212022,0,0.233333333,-4.360920310e-05,0.034608188,128.616666667,-0.243308912
JAKE EVANSF,JAKE EVANS,F,mistake,MTL,-0.049394836,0.047938757,684.416666667,0.060101644,-0.091091272,0.141273137,-0.058418797,19.516666667,-0.009986898,20212022,-0.106544847,104.383333333,-0.232219089,0.190667973,808.316666667,-0.248947365
KYLE CLIFFORDF,KYLE CLIFFORD,F,mistake,TOR/STL,-0.031901122,-0.120606913,127.966666667,0.006524220,-0.046596960,-0.032816347,0,0.133333333,1.610031127e-05,20212022,-0.053386298,4.066666667,-0.002504912,-0.000915225,132.166666667,-0.249371110
MITCHELL STEPHENSF,MITCHELL STEPHENS,F,mistake,DET,-0.099693548,-0.154354782,152.65,-0.039263679,0.002442511,-0.068281319,0,0.333333333,6.294683914e-05,20212022,-0.005849773,36.833333333,0.013664277,0.031412228,189.816666667,-0.251579819
MAX WILLMANF,MAX WILLMAN,F,mistake,PHI,-0.074190664,-0.205437498,410.383333333,0.039145664,0.021167150,-0.097366130,0,1.066666667,9.187136453e-05,20212022,0,15.516666667,-0.012297387,-0.023175467,426.966666667,-0.254696329
ANTOINE ROUSSELF,ANTOINE ROUSSEL,F,mistake,ARI,0.047334666,-0.209692576,474.166666667,-0.356971424,0.204894817,0.094673982,0,2.45,0.001013911,20212022,-0.054164372,76.1,0.064890469,0.047339316,552.716666667,-0.255355192
JOHN KLINGBERGD,JOHN KLINGBERG,D,mistake,DAL,0.089394238,-0.261095133,986.916666667,-0.985863331,0.707949444,0.167432253,-0.161242595,156.833333333,0.266871006,20212022,0,16.75,0.007808056,0.078038015,1160.5,-0.258140299
ANDREJ SEKERAD,ANDREJ SEKERA,D,mistake,DAL,-0.013662855,-0.075833688,335.3,0.028234739,-0.158292678,-0.013999055,0,0.5,0.000205809,20212022,-0.019395816,24.4,-0.019627794,-0.000336200,360.2,-0.258708483
JOE VELENOF,JOE VELENO,F,mistake,DET,-0.150232270,0.459768115,542.55,-0.121275890,-0.451929433,-0.129734029,-0.015637346,12.283333333,0.001238143,20212022,-0.003317372,16.916666667,0.001057929,0.020498240,571.750000000,-0.259829883
MARIO FERRAROD,MARIO FERRARO,D,mistake,S.J,-0.045634051,0.079587383,949.216666667,0.020327295,-0.602369865,0.375819339,-0.058491463,26.516666667,-0.007835952,20212022,-0.003930448,123.733333333,-0.066571215,0.421453390,1099.466666667,-0.263464926
MAX MCCORMICKF,MAX MCCORMICK,F,mistake,SEA,-0.042541983,-0.124978478,79.833333333,0.011516629,-0.004052368,-0.147177285,0,0.316666667,9.102458711e-05,20212022,0,0.85,-3.277080660e-05,-0.104635303,81,-0.264633249
BRENDEN DILLOND,BRENDEN DILLON,D,mistake,WPG,-0.016819990,-0.073156794,1027.550000000,-0.070098890,-0.006043258,-0.064683264,0,2.933333333,0.000129222,20212022,-0.085933916,104.316666667,0.034446397,-0.047863275,1134.800000000,-0.265340504
MAX DOMIF,MAX DOMI,F,mistake,CBJ,-0.177494039,0.374706856,630.650000000,-0.545308093,0.329284816,-0.125350260,-0.259949177,64.266666667,-0.041313151,20212022,0,0.166666667,-1.240235245e-05,0.052143780,695.083333333,-0.267941411
JORDAN GREENWAYF,JORDAN GREENWAY,F,mistake,MIN,-0.042569087,-0.170935775,564.333333333,0.101907922,0.059505098,-0.314435474,0.072677926,32.816666667,-0.012768973,20212022,-0.038860313,55.316666667,0.033547110,-0.271866387,652.466666667,-0.269362479
JAYSON MEGNAF,JAYSON MEGNA,F,mistake,COL,-0.032657310,-0.276648361,192.333333333,0.017830345,-0.010937801,0.007287721,0,1.566666667,0.000278827,20212022,-0.000622186,11.133333333,-0.007196011,0.039945031,205.033333333,-0.270007466
ERIK GUSTAFSSOND,ERIK GUSTAFSSON,D,mistake,CHI,-0.101451055,-0.059366225,622.4,-0.097880304,-0.059202577,0.046026944,-0.131030781,89.266666667,0.027653724,20212022,0,5.066666667,0.002601326,0.147477999,716.733333333,-0.271197893
ADAM GAUDETTEF,ADAM GAUDETTE,F,mistake,OTT/CHI,-0.012590346,-0.156247880,404.466666667,-0.201194690,-0.059941026,0.053598969,0.055795427,47.633333333,0.036057824,20212022,0,0.433333333,-2.017274614e-05,0.066189315,452.533333333,-0.271951548
NICK FOLIGNOF,NICK FOLIGNO,F,mistake,BOS,-0.189750909,-0.306956590,486.950000000,0.236833122,0.159259487,-0.204626547,-0.226409326,69.266666667,0.057276393,20212022,-0.004481124,19.35,0.000464693,-0.014875638,575.566666667,-0.288639893
BENOIT-OLIVIER GROULXF,BENOIT-OLIVIER GROULX,F,mistake,ANA,-0.102083252,-0.189086405,165.516666667,-0.046148282,-0.023763221,-0.030605505,0,1.616666667,-0.000101855,20212022,-0.022498773,27.233333333,0.017464260,0.071477747,194.366666667,-0.294739781
JEFF CARTERF,JEFF CARTER,F,mistake,PIT,-0.131712697,0.338046970,772.55,-0.230159326,0.090293137,-0.078240454,-0.460873432,122.483333333,0.226190330,20212022,-0.147179120,70.016666667,-0.034393690,0.053472242,965.05,-0.296315585
LOUI ERIKSSONF,LOUI ERIKSSON,F,mistake,ARI,-0.233929795,-0.510583864,598.133333333,0.079465679,-0.079903186,0.023447836,-0.015682779,13.616666667,0.009303768,20212022,0.146398707,47.933333333,0.043378434,0.257377631,659.683333333,-0.304175405
JOEL ARMIAF,JOEL ARMIA,F,mistake,MTL,0.092233316,-0.473274655,513.083333333,-0.119833849,0.066621431,0.171741205,-0.023165508,31.783333333,0.015858953,20212022,-0.004440900,65.216666667,0.061830704,0.079507889,610.083333333,-0.304662619
JORDAN OESTERLED,JORDAN OESTERLE,D,mistake,DET,-0.154663504,0.089734169,588.366666667,-0.134784672,-0.319894224,0.096816009,0,1.85,0.000656008,20212022,-0.022132577,37.916666667,-0.019746489,0.251479512,628.133333333,-0.309351776
JACK JOHNSOND,JACK JOHNSON,D,mistake,COL,-0.000820703,-0.006525297,797.483333333,0.125410255,-0.467328494,0.119700444,0,2.883333333,0.001115874,20212022,-0.000736460,117.1,-0.081633674,0.120521147,917.466666667,-0.309997352
BEN HARPURD,BEN HARPUR,D,mistake,NSH,-0.023287611,-0.067604222,223.966666667,-0.072771842,-0.121581972,-0.044986454,0,0.133333333,7.764427578e-05,20212022,0,22.833333333,-0.005860238,-0.021698843,246.933333333,-0.312727083
DRYDEN HUNTF,DRYDEN HUNT,F,mistake,NYR,-0.027971647,-0.480443179,682.25,0.284971860,-0.083074029,-0.031528901,0,12.016666667,-0.006594186,20212022,0,1.833333333,0.000174567,-0.003557254,696.1,-0.316493869
LIAS ANDERSSONF,LIAS ANDERSSON,F,mistake,L.A,0.104954964,-0.228719004,142.833333333,-0.138600777,0.012248663,0.043105172,-0.015572575,12.033333333,0.010716220,20212022,0,2.433333333,0.000202570,-0.061849792,157.3,-0.316619732
COLTON SISSONSF,COLTON SISSONS,F,mistake,NSH,-0.298799965,-0.066494067,729.05,0.088018041,-0.061311074,-0.117140762,0.029204904,27.766666667,0.029267813,20212022,-0.093308869,169.233333333,-0.128379877,0.181659202,926.05,-0.320143891
DMITRIJ JASKINF,DMITRIJ JASKIN,F,mistake,ARI,0.001777243,-0.312882960,158.483333333,0.007099323,0.016228722,0.024983774,-0.046792787,16.666666667,-0.012117496,20212022,0,0.033333333,-5.812564219e-06,0.023206532,175.183333333,-0.323487236
ALEX CARRIERD,ALEX CARRIER,D,mistake,NSH,0.205281091,-0.290295179,925.15,0.258070934,-0.292560138,0.027395691,-0.083506199,63.183333333,-0.010559086,20212022,-0.003324417,158.583333333,0.064830016,-0.177885400,1146.916666667,-0.329948377
